SampleID,Block,Time,Chamber,Fragmentation,Position,SampleControl,Notes,Date collected,Date analyzed,Temperature ( C) lab,Pressure (kPa) lab,_mol / ml,Calibration Date (most recent),C2H4 calibration slope,C2H2 Calibration slope,C2H2 Height,C2H2 Area,C2H2 _mol,C2H2 _mol (calc),_mol C2H2 / injection,C2H4 Height,C2H4 Area,C2H4 _mol,C2H4 _mol (calc),_mol C2H4 / injection,%C2H4 ml,%C2H4 ARA,Control,Blank,ARA (_mol/ml),ARA (_mol·m-2·d-1),ARA* (_mol/ml),ARA* (_mol·m-2·d-1)
72C-4.1,7,2,C,4,1,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,46859621,428300161,1.338498,1.338498,1.338498,20331,175313,0.000660,0.000660,0.000660,0.000015,0.000492481,0.000156,0.000038,0.000466,38.8,0.000622,51.8
72C-4.S,7,2,C,4,S,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,44124794,398344088,1.244881,1.244881,1.244881,15035,127517,0.000480,0.000480,0.000480,0.000011,0.000385195,0.000203,0.000038,0.000240,20.0,0.000442,36.8
72C-4.E,7,2,C,4,E,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,50023593,456877090,1.427805,1.427805,1.427805,36069,326782,0.001229,0.001229,0.001229,0.000029,0.000860246,0.000203,0.000038,0.000989,82.4,0.001191,99.3
82A-C,8,2,A,-,-,blank,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,52920579,486380888,1.520009,1.520009,1.520009,603,1745,0.000007,0.000007,0.000007,0.000000,4.31872E-06,,0.000007,,,,
82A-1.0c,8,2,A,1,0,control,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,228019,2368078,0.007401,0.007401,0.007401,3622,36553,0.000138,0.000138,0.000138,0.000003,0.018241872,,0.000007,,,,
82A-1.1c,8,2,A,1,1,control,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,923009,8460339,0.026440,0.026440,0.026440,3869,39405,0.000148,0.000148,0.000148,0.000003,0.005575365,,0.000007,,,,
82A-1.0,8,2,A,1,0,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,46288226,414301206,1.294750,1.294750,1.294750,2519,15628,0.000059,0.000059,0.000059,0.000001,4.54052E-05,0.000138,0.000007,-0.000086,-7.2,0.000052,4.3
82A-1.1,8,2,A,1,1,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,49186279,441859398,1.380873,1.380873,1.380873,2534,16649,0.000063,0.000063,0.000063,0.000001,4.53547E-05,0.000148,0.000007,-0.000092,,,
82A-1.N,8,2,A,1,N,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,45172206,408788017,1.277520,1.277520,1.277520,1981,11952,0.000045,0.000045,0.000045,0.000001,3.51937E-05,0.000143,0.000007,-0.000105,,,
82A-1.E,8,2,A,1,E,Sample,,,2011-02-02,24,105.4,42.682321,2010-09-21,265823000,319985600,43023370,391345443,1.223010,1.223010,1.223010,1027,4602,0.000017,0.000017,0.000017,0.000000,1.41553E-05,0.000143,0.000007,-0.000133,,,
82A-2.0c,8,2,A,2,0,control,,,2011-02-02,24,105.5,42.722816,2010-09-21,265823000,319985600,999182,9067777,0.028338,0.028338,0.028338,3922,39196,0.000147,0.000147,0.000147,0.000003,0.005176365,,0.000007,,,,
82A-2.1c,8,2,A,2,1,control,,,2011-02-02,24,105.5,42.722816,2010-09-21,265823000,319985600,13490,136225,0.000426,0.000426,0.000426,3967,62135,0.000234,0.000234,0.000234,0.000005,0.354445928,,0.000007,,,,
82A-2.0,8,2,A,2,0,Sample,,,2011-02-02,24,105.5,42.722816,2010-09-21,265823000,319985600,46333340,409113540,1.278538,1.278537,1.278538,2478,16081,0.000060,0.000060,0.000060,0.000001,4.73137E-05,0.000147,0.000007,-0.000094,-7.8,0.000053,4.4
82A-2.1,8,2,A,2,1,Sample,,,2011-02-02,24,105.5,42.722816,2010-09-21,265823000,319985600,44847369,418330092,1.307341,1.307340,1.307341,12095,99821,0.000376,0.000376,0.000376,0.000009,0.000287155,0.000234,0.000007,0.000135,11.2,0.000369,30.7
82A-2.S,8,2,A,2,S,Sample,,,2011-02-02,24,105.5,42.722816,2010-09-21,265823000,319985600,47955429,430740001,1.346123,1.346123,1.346123,842,3537,0.000013,0.000013,0.000013,0.000000,9.88447E-06,0.000191,0.000007,-0.000185,-15.4,0.000006,0.5
82A-2.E,8,2,A,2,E,Sample,,,2011-02-02,24,105.5,42.722816,2010-09-21,265823000,319985600,41733841,375092208,1.172216,1.172216,1.172216,1085,4720,0.000018,0.000018,0.000018,0.000000,1.51473E-05,0.000191,0.000007,-0.000180,-15.0,0.000011,0.9
82A-3.0c,8,2,A,3,0,control,,,2011-02-03,23,107.0,43.476636,2010-09-21,265823000,319985600,212340,1960939,0.006128,0.006128,0.006128,3512,37267,0.000140,0.000140,0.000140,0.000003,0.022365305,,0.000007,,,,
82A-3.1c,8,2,A,3,1,control,,,2011-02-03,23,107.0,43.476636,2010-09-21,265823000,319985600,1215544,11234821,0.035110,0.035110,0.035110,3753,36891,0.000139,0.000139,0.000139,0.000003,0.003937122,,0.000007,,,,
82A-3.0,8,2,A,3,0,Sample,,,2011-02-03,23,107.0,43.476636,2010-09-21,265823000,319985600,51461365,457377805,1.429370,1.429370,1.429370,6085,52058,0.000196,0.000196,0.000196,0.000005,0.000136991,0.000140,0.000007,0.000049,4.1,0.000189,15.7
82A-3.1,8,2,A,3,1,Sample,,,2011-02-03,23,107.0,43.476636,2010-09-21,265823000,319985600,48574122,433988906,1.356277,1.356276,1.356277,3822,25920,0.000098,0.000098,0.000098,0.000002,7.18891E-05,0.000139,0.000007,-0.000048,-4.0,0.000091,7.6
82A-3.N,8,2,A,3,N,Sample,,,2011-02-03,24,107.0,43.330250,2010-09-21,265823000,319985600,52467420,457833791,1.430795,1.430795,1.430795,1439,6658,0.000025,0.000025,0.000025,0.000001,1.75052E-05,0.000139,0.000007,-0.000121,-10.1,0.000018,1.5
82A-3.W,8,2,A,3,W,Sample,,,2011-02-03,24,107.0,43.330250,2010-09-21,265823000,319985600,48022995,436648096,1.364587,1.364587,1.364587,975,3474,0.000013,0.000013,0.000013,0.000000,9.57705E-06,0.000139,0.000007,-0.000133,-11.1,0.000006,0.5
82A-4.0c,8,2,A,4,0,control,,,2011-02-03,24,107.0,43.330250,2010-09-21,265823000,319985600,1052259,9589169,0.029968,0.029968,0.029968,3164,31121,0.000117,0.000117,0.000117,0.000003,0.003891501,,0.000007,,,,
82A-4.1c,8,2,A,4,1,control,,,2011-02-03,24,107.0,43.330250,2010-09-21,265823000,319985600,221440,1913310,0.005979,0.005979,0.005979,3546,35643,0.000134,0.000134,0.000134,0.000003,0.021932869,,0.000007,,,,
82A-4.0,8,2,A,4,0,Sample,,,2011-02-03,24,107.0,43.330250,2010-09-21,265823000,319985600,53976586,453003972,1.415701,1.415701,1.415701,1575,8733,0.000033,0.000033,0.000033,0.000001,2.32054E-05,0.000117,0.000007,-0.000091,-7.6,0.000026,2.2
82A-4.1,8,2,A,4,1,Sample,,,2011-02-03,24,107.0,43.330250,2010-09-21,265823000,319985600,5913309,50720741,0.158509,0.158509,0.158509,3045,26427,0.000099,0.000099,0.000099,0.000002,0.000626798,0.000134,0.000007,-0.000042,-3.5,0.000092,7.7
82A-4.S,8,2,A,4,S,Sample,,,2011-02-03,24,107.0,43.330250,2010-09-21,265823000,319985600,52213151,440036986,1.375178,1.375177,1.375178,1480,7709,0.000029,0.000029,0.000029,0.000001,2.10881E-05,0.000126,0.000007,-0.000104,-8.6,0.000022,1.8
82A-4.W,8,2,A,4,W,Sample,,,2011-02-03,24,107.0,43.330250,2010-09-21,265823000,319985600,52687517,446834378,1.396420,1.396420,1.396420,1278,5932,0.000022,0.000022,0.000022,0.000001,1.59803E-05,0.000126,0.000007,-0.000111,-9.2,0.000015,1.2
82B-1.0c,8,2,B,1,0,control,,,2011-02-03,24,106.9,43.289754,2010-09-21,265823000,319985600,1279241,10876009,0.033989,0.033989,0.033989,3725,35611,0.000134,0.000134,0.000134,0.000003,0.003925944,,0.000007,,,,
82B-1.1c,8,2,B,1,1,control,,,2011-02-03,24,106.9,43.289754,2010-09-21,265823000,319985600,181363,1667265,0.005210,0.005210,0.005210,3787,52544,0.000198,0.000198,0.000198,0.000005,0.036549852,,0.000007,,,,
82B-1.0,8,2,B,1,0,Sample,,,2011-02-03,24,106.9,43.289754,2010-09-21,265823000,319985600,46864877,421279552,1.316558,1.316558,1.316558,799,2814,0.000011,0.000011,0.000011,0.000000,8.04059E-06,0.000134,0.000007,-0.000130,-10.8,0.000004,0.3
82B-1.1,8,2,B,1,1,Sample,,,2011-02-03,24,106.9,43.289754,2010-09-21,265823000,319985600,49533854,446302066,1.394757,1.394757,1.394757,1787,10283,0.000039,0.000039,0.000039,0.000001,2.77343E-05,0.000198,0.000007,-0.000166,-13.8,0.000032,2.7
82B-1.S,8,2,B,1,S,Sample,,,2011-02-03,24,106.9,43.289754,2010-09-21,265823000,319985600,48929211,445398678,1.391934,1.391934,1.391934,4402,38306,0.000144,0.000144,0.000144,0.000003,0.000103517,0.000166,0.000007,-0.000029,-2.4,0.000137,11.4
82B-1.E,8,2,B,1,E,Sample,,,2011-02-03,24,106.9,43.289754,2010-09-21,265823000,319985600,37589610,332258516,1.038355,1.038355,1.038355,3051,20902,0.000079,0.000079,0.000079,0.000002,7.57211E-05,0.000166,0.000007,-0.000094,-7.8,0.000072,6.0
82B-2.0c,8,2,B,2,0,control,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,675717,6086010,0.019020,0.019020,0.019020,3766,45959,0.000173,0.000173,0.000173,0.000004,0.009008361,,0.000007,,,,
82B-2.1c,8,2,B,2,1,control,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,1236421,11674150,0.036483,0.036483,0.036483,3336,33061,0.000124,0.000124,0.000124,0.000003,0.003397431,,0.000007,,,,
82B-2.0,8,2,B,2,0,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,48332269,423019864,1.321997,1.321997,1.321997,887,4666,0.000018,0.000018,0.000018,0.000000,1.32775E-05,0.000173,0.000007,-0.000162,-13.5,0.000011,0.9
82B-2.1,8,2,B,2,1,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,42446409,382405070,1.195070,1.195070,1.195070,1204,6621,0.000025,0.000025,0.000025,0.000001,2.08415E-05,0.000124,0.000007,-0.000106,-8.8,0.000018,1.5
82B-2.N,8,2,B,2,N,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,45260650,380285476,1.188446,1.188446,1.188446,1390,8471,0.000032,0.000032,0.000032,0.000001,2.68134E-05,0.000149,0.000007,-0.000124,-10.3,0.000025,2.1
82B-2.W,8,2,B,2,W,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,53259699,463649367,1.448970,1.448969,1.448970,712,2745,0.000010,0.000010,0.000010,0.000000,7.12668E-06,0.000149,0.000007,-0.000146,-12.1,0.000003,0.2
82B-3.0c,8,2,B,3,0,control,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,1042786,9776355,0.030552,0.030552,0.030552,6052,77721,0.000292,0.000292,0.000292,0.000007,0.00947901,,0.000007,,,,
82B-3.1c,8,2,B,3,1,control,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,892545,8137204,0.025430,0.025430,0.025430,3667,36863,0.000139,0.000139,0.000139,0.000003,0.005423648,,0.000007,,,,
82B-3.0,8,2,B,3,0,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,33392533,309069533,0.965886,0.965886,0.965886,4639,38617,0.000145,0.000145,0.000145,0.000003,0.000150382,0.000292,0.000007,-0.000154,-12.8,0.000138,11.5
82B-3.1,8,2,B,3,1,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,35329977,325239314,1.016419,1.016419,1.016419,1862,18158,0.000068,0.000068,0.000068,0.000002,6.72007E-05,0.000139,0.000007,-0.000078,-6.5,0.000061,5.1
82B-3.S,8,2,B,3,S,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,49564980,458654966,1.433361,1.433361,1.433361,3169,33426,0.000126,0.000126,0.000126,0.000003,8.77199E-05,0.000216,0.000007,-0.000097,-8.0,0.000119,9.9
82B-3.W,8,2,B,3,W,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,48763513,452328916,1.413592,1.413591,1.413592,1031,3908,0.000015,0.000015,0.000015,0.000000,1.04E-05,0.000216,0.000007,-0.000208,-17.3,0.000008,0.7
82B-4.0c,8,2,B,4,0,control,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,820367,7570556,0.023659,0.023659,0.023659,3202,31511,0.000119,0.000119,0.000119,0.000003,0.00498542,,0.000007,,,,
82B-4.1c,8,2,B,4,1,control,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,313556,3214576,0.010046,0.010046,0.010046,3216,35832,0.000135,0.000135,0.000135,0.000003,0.013240264,,0.000007,,,,
82B-4.0,8,2,B,4,0,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,45533125,415638530,1.298929,1.298929,1.298929,682,2606,0.000010,0.000010,0.000010,0.000000,7.54733E-06,0.000119,0.000007,-0.000116,-9.7,0.000003,0.2
82B-4.1,8,2,B,4,1,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,51351655,461989940,1.443784,1.443784,1.443784,2427,15189,0.000057,0.000057,0.000057,0.000001,3.95747E-05,0.000135,0.000007,-0.000085,-7.1,0.000050,4.2
82B-4.N,8,2,B,4,N,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,52056639,459225892,1.435146,1.435145,1.435146,4366,38152,0.000144,0.000144,0.000144,0.000003,9.99966E-05,0.000127,0.000007,0.000010,0.8,0.000137,11.4
82B-4.E,8,2,B,4,E,Sample,,,2011-02-03,24,106.8,43.249258,2010-09-21,265823000,319985600,45573409,419263889,1.310259,1.310259,1.310259,1506,7303,0.000027,0.000027,0.000027,0.000001,2.09673E-05,0.000127,0.000007,-0.000107,-8.9,0.000020,1.7
82C-1.0c,8,2,C,1,0,control,,,2011-02-04,23,106.0,43.070312,2010-09-21,265823000,319985600,2337,20517,0.000064,0.000064,0.000064,3517,38568,0.000145,0.000145,0.000145,0.000003,0.693517205,,0.000007,,,,
82C-1.1c,8,2,C,1,1,control,,,2011-02-04,23,106.0,43.070312,2010-09-21,265823000,319985600,147211,1380126,0.004313,0.004313,0.004313,3696,40043,0.000151,0.000151,0.000151,0.000004,0.033747108,,0.000007,,,,
82C-1.0,8,2,C,1,0,Sample,,,2011-02-04,24,106.0,42.925294,2010-09-21,265823000,319985600,48940935,431853903,1.349604,1.349604,1.349604,864,4047,0.000015,0.000015,0.000015,0.000000,1.12805E-05,0.000145,0.000007,-0.000137,-11.4,0.000008,0.7
82C-1.1,8,2,C,1,1,Sample,,,2011-02-04,24,106.0,42.925294,2010-09-21,265823000,319985600,44397788,395386995,1.235640,1.235640,1.235640,2307,13341,0.000050,0.000050,0.000050,0.000001,4.0615E-05,0.000150,0.000007,-0.000108,-9.0,0.000043,3.6
82C-1.N,8,2,C,1,N,Sample,,,2011-02-04,24,106.0,42.925294,2010-09-21,265823000,319985600,45644622,395976493,1.237482,1.237482,1.237482,4543,39192,0.000147,0.000147,0.000147,0.000003,0.000119128,0.000148,0.000007,-0.000008,-0.6,0.000140,11.7
82C-1.E,8,2,C,1,E,Sample,,,2011-02-04,24,106.0,42.925294,2010-09-21,265823000,319985600,93559,864707,0.002702,0.002702,0.002702,3567,38083,0.000143,0.000143,0.000143,0.000003,0.050346054,0.000148,0.000007,-0.000012,-1.0,0.000136,11.3
82C-2.0c,8,2,C,2,0,control,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,1610235,14771419,0.046163,0.046163,0.046163,3318,32197,0.000121,0.000121,0.000121,0.000003,0.002616936,,0.000007,,,,
82C-2.1c,8,2,C,2,1,control,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,1342354,12236889,0.038242,0.038242,0.038242,4652,46491,0.000175,0.000175,0.000175,0.000004,0.004552543,,0.000007,,,,
82C-2.0,8,2,C,2,0,Sample,,,2011-02-04,23,105.9,43.029680,2010-09-21,265823000,319985600,44040581,412634402,1.289541,1.289541,1.289541,455,1181,0.000004,0.000004,0.000004,0.000000,3.44525E-06,0.000121,0.000007,-0.000124,-10.4,-0.000003,-0.3
82C-2.1,8,2,C,2,1,Sample,,,2011-02-04,23,105.9,43.029680,2010-09-21,265823000,319985600,40842901,373831837,1.168277,1.168277,1.168277,7194,60396,0.000227,0.000227,0.000227,0.000005,0.00019444,0.000176,0.000007,0.000044,3.7,0.000220,18.3
82C-2.S,8,2,C,2,S,Sample,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,1327074,12280602,0.038379,0.038379,0.038379,4246,42497,0.000160,0.000160,0.000160,0.000004,0.00414831,0.000148,0.000007,0.000005,0.4,0.000153,12.7
82C-2.W,8,2,C,2,W,Sample,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,45276219,414429283,1.295150,1.295150,1.295150,605,2316,0.000009,0.000009,0.000009,0.000000,6.72703E-06,0.000148,0.000007,-0.000146,-12.2,0.000002,0.2
82C-3.0c,8,2,C,3,0,control,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,206135,1922741,0.006009,0.006009,0.006009,3839,41924,0.000158,0.000158,0.000158,0.000004,0.025575722,,0.000007,,,,
82C-3.1c,8,2,C,3,1,control,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,843483,7944379,0.024827,0.024827,0.024827,4935,53657,0.000202,0.000202,0.000202,0.000005,0.00806469,,0.000007,,,,
82C-3.0,8,2,C,3,0,Sample,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,50714210,461862639,1.443386,1.443386,1.443386,548,999,0.000004,0.000004,0.000004,0.000000,2.60369E-06,0.000158,0.000007,-0.000161,-13.4,-0.000003,-0.3
82C-3.1,8,2,C,3,1,Sample,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,46564976,425277740,1.329053,1.329053,1.329053,11597,96218,0.000362,0.000362,0.000362,0.000008,0.000272272,0.000202,0.000007,0.000153,12.7,0.000355,29.6
82C-3.N,8,2,C,3,N,Sample,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,50880417,456623699,1.427013,1.427013,1.427013,2682,27488,0.000103,0.000103,0.000103,0.000002,7.24588E-05,0.000180,0.000007,-0.000084,-7.0,0.000096,8.0
82C-3.W,8,2,C,3,W,Sample,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,46547210,424097893,1.325366,1.325366,1.325366,1296,7607,0.000029,0.000029,0.000029,0.000001,2.15912E-05,0.000180,0.000007,-0.000158,-13.2,0.000022,1.8
82C-4.0c,8,2,C,4,0,control,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,179404,1677491,0.005242,0.005242,0.005242,3708,38380,0.000144,0.000144,0.000144,0.000003,0.026803,,0.000007,,,,
82C-4.1c,8,2,C,4,1,control,,,2011-02-04,24,105.9,42.884798,2010-09-21,265823000,319985600,801060,7423184,0.023198,0.023198,0.023198,4424,45766,0.000172,0.000172,0.000172,0.000004,0.007366809,,0.000007,,,,
82C-4.0,8,2,C,4,0,Sample,,,2011-02-04,24,106.0,42.925294,2010-09-21,265823000,319985600,44527899,425514245,1.329792,1.329792,1.329792,349,356,0.000001,0.000001,0.000001,0.000000,1.0071E-06,0.000144,0.000007,-0.000150,-12.5,-0.000006,-0.5
82C-4.1,8,2,C,4,1,Sample,,,2011-02-04,24,106.0,42.925294,2010-09-21,265823000,319985600,44509947,399315365,1.247917,1.247917,1.247917,3398,32389,0.000122,0.000122,0.000122,0.000003,9.76286E-05,0.000172,0.000007,-0.000057,-4.8,0.000115,9.6
82C-4.S,8,2,C,4,S,Sample,,,2011-02-04,24,106.0,42.925294,2010-09-21,265823000,319985600,46179795,445195036,1.391297,1.391297,1.391297,152,375,0.000001,0.000001,0.000001,0.000000,1.01395E-06,0.000158,0.000007,-0.000164,-13.7,-0.000006,-0.5
82C-4.E,8,2,C,4,E,Sample,,,2011-02-04,24,106.0,42.925294,2010-09-21,265823000,319985600,49135177,436781556,1.365004,1.365004,1.365004,1694,9733,0.000037,0.000037,0.000037,0.000001,2.68231E-05,0.000158,0.000007,-0.000128,-10.7,0.000030,2.5
