SampleID,Block,Time,Chamber,Fragmentation,Position,SampleControl,Notes,Date collected,Date analyzed,Temperature ( C) lab,Pressure (kPa) lab,_mol / ml,Calibration Date (most recent),C2H4 calibration slope,C2H2 Calibration slope,C2H2 Height,C2H2 Area,C2H2 _mol,C2H2 _mol (calc),_mol C2H2 / injection,C2H4 Height,C2H4 Area,C2H4 _mol,C2H4 _mol (calc),_mol C2H4 / injection,%C2H4 ml,%C2H4 ARA,Control,Blank,ARA (_mol/ml),ARA (_mol·m-2·d-1),ARA* (_mol/ml),ARA* (_mol·m-2·d-1)
74C-1.1,7,4,C,1,1,Sample,,,2011-03-11,24,105.4,42.682321,2010-09-21,265823000,319985600,50817838,477246793,1.491464,1.491463,1.491464,59967,583364,0.002195,0.002195,0.002195,0.000051,0.001469546,0.000319,0.000014,0.001862,155.2,0.002181,181.8
74C-1.S,7,4,C,1,S,Sample,,,2011-03-11,24,105.4,42.682321,2010-09-21,265823000,319985600,50675385,465801560,1.455696,1.455695,1.455696,43026,405437,0.001525,0.001525,0.001525,0.000036,0.001046513,0.000223,0.000014,0.001288,107.4,0.001511,125.9
74C-1.W,7,4,C,1,W,Sample,,,2011-03-11,24,105.4,42.682321,2010-09-21,265823000,319985600,48459150,439807060,1.374459,1.374459,1.374459,103576,1034362,0.003891,0.003891,0.003891,0.000091,0.00282294,0.000223,0.000014,0.003654,304.5,0.003877,323.1
74C-2.0c,7,4,C,2,0,control,,,2011-03-11,24,105.3,42.641825,2010-09-21,265823000,319985600,290579,2735515,0.008549,0.008549,0.008549,3699,39113,0.000147,0.000147,0.000147,0.000003,0.016904324,,0.000014,,,,
74C-2.1c,7,4,C,2,1,control,,,2011-03-11,24,105.3,42.641825,2010-09-21,265823000,319985600,1669732,15304058,0.047827,0.047827,0.047827,16303,171069,0.000644,0.000644,0.000644,0.000015,0.013286295,,0.000014,,,,
74C-2.0,7,4,C,2,0,Sample,,,2011-03-11,24,105.4,42.682321,2010-09-21,265823000,319985600,41502263,376142396,1.175498,1.175498,1.175498,2242,20115,0.000076,0.000076,0.000076,0.000002,6.46493E-05,0.000147,0.000014,-0.000085,-7.1,0.000062,5.2
74C-2.1,7,4,C,2,1,Sample,,,2011-03-11,24,105.4,42.682321,2010-09-21,265823000,319985600,50732123,457008360,1.428216,1.428215,1.428216,86274,849234,0.003195,0.003195,0.003195,0.000075,0.002232063,0.000645,0.000014,0.002537,211.4,0.003181,265.1
74C-2.N,7,4,C,2,N,Sample,,,2011-03-11,24,105.3,42.641825,2010-09-21,265823000,319985600,48243547,442917474,1.384180,1.384179,1.384180,77651,766960,0.002885,0.002885,0.002885,0.000068,0.002079931,0.000396,0.000014,0.002476,206.3,0.002871,239.3
74C-2.W,7,4,C,2,W,Sample,,,2011-03-11,24,105.3,42.641825,2010-09-21,265823000,319985600,47873084,443217945,1.385119,1.385118,1.385119,882,4151,0.000016,0.000016,0.000016,0.000000,1.15512E-05,0.000396,0.000014,-0.000393,-32.8,0.000002,0.2
74C-3.0c,7,4,C,3,0,control,,,2011-03-11,24,105.2,42.601330,2010-09-21,265823000,319985600,525118,4879903,0.015250,0.015250,0.015250,3299,34060,0.000128,0.000128,0.000128,0.000003,0.008323579,,0.000014,,,,
74C-3.1c,7,4,C,3,1,control,,,2011-03-11,24,105.2,42.601330,2010-09-21,265823000,319985600,417732,3877286,0.012117,0.012117,0.012117,8409,92046,0.000346,0.000346,0.000346,0.000008,0.027762176,,0.000014,,,,
74C-3.0,7,4,C,3,0,Sample,,,2011-03-11,24,105.2,42.601330,2010-09-21,265823000,319985600,38370656,356588123,1.114388,1.114388,1.114388,993,5413,0.000020,0.000020,0.000020,0.000000,1.79467E-05,0.000128,0.000014,-0.000122,-10.1,0.000006,0.5
74C-3.1,7,4,C,3,1,Sample,,,2011-03-11,24,105.2,42.601330,2010-09-21,265823000,319985600,53003795,484729256,1.514847,1.514847,1.514847,114230,1144916,0.004307,0.004307,0.004307,0.000101,0.002835131,0.000346,0.000014,0.003947,328.9,0.004293,357.8
74C-3.S,7,4,C,3,S,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,47506111,438625150,1.370765,1.370765,1.370765,15519,134038,0.000504,0.000504,0.000504,0.000012,0.000367543,0.000237,0.000014,0.000254,21.1,0.000490,40.9
74C-3.E,7,4,C,3,E,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,44293005,394064983,1.231509,1.231508,1.231509,23168,207320,0.000780,0.000780,0.000780,0.000018,0.000632968,0.000237,0.000014,0.000530,44.1,0.000766,63.9
74C-4.0c,7,4,C,4,0,control,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,1362442,12620871,0.039442,0.039442,0.039442,3407,34220,0.000129,0.000129,0.000129,0.000003,0.003259963,,0.000014,,,,
74C-4.1c,7,4,C,4,1,control,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,428065,3823241,0.011948,0.011948,0.011948,5689,59698,0.000225,0.000225,0.000225,0.000005,0.018483529,,0.000014,,,,
74C-4.0,7,4,C,4,0,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,32356760,289012228,0.903204,0.903204,0.903204,1119,12014,0.000045,0.000045,0.000045,0.000001,4.98201E-05,0.000129,0.000014,-0.000098,-8.1,0.000031,2.6
74C-4.1,7,4,C,4,1,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,59273964,536340246,1.676139,1.676139,1.676139,92886,908296,0.003417,0.003417,0.003417,0.000080,0.002034466,0.000225,0.000014,0.003178,264.9,0.003403,283.6
74C-4.N,7,4,C,4,N,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,51076749,461383108,1.441887,1.441887,1.441887,42933,399997,0.001505,0.001505,0.001505,0.000035,0.001042683,0.000177,0.000014,0.001314,109.5,0.001491,124.3
74C-4.E,7,4,C,4,E,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,32515280,294823172,0.921364,0.921364,0.921364,41657,400091,0.001505,0.001505,0.001505,0.000035,0.001630784,0.000177,0.000014,0.001314,109.5,0.001491,124.3
84C-G1,8,4,C,,1,blank,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,59598246,544633950,1.702058,1.702058,1.702058,1269,6297,0.000024,0.000024,0.000024,0.000001,1.41004E-05,,0.000024,,,,
84B-G2,8,4,B,"2,3",2,blank,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,56518908,529623788,1.655149,1.655149,1.655149,654,2458,0.000009,0.000009,0.000009,0.000000,5.43755E-06,,0.000009,,,,
84B-G3,8,4,B,"1,4",3,blank,,,2011-03-11,24,105.0,42.520338,2010-09-21,265823000,319985600,56118211,507942769,1.587393,1.587393,1.587393,976,5332,0.000020,0.000020,0.000020,0.000000,1.25991E-05,,0.000009,,,,
84A-G4,8,4,A,,4,blank,,,2011-03-11,24,105.0,42.520338,2010-09-21,265823000,319985600,52835893,480898604,1.502876,1.502876,1.502876,1037,4902,0.000018,0.000018,0.000018,0.000000,1.19769E-05,,0.000018,,,,
84A-1.0c,8,4,A,1,0,control,,,2011-03-11,24,105.0,42.520338,2010-09-21,265823000,319985600,3006953,28391292,0.088727,0.088727,0.088727,4850,47761,0.000180,0.000180,0.000180,0.000004,0.002024587,,0.000018,,,,
84A-1.1c,8,4,A,1,1,control,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,487835,4605571,0.014393,0.014393,0.014393,5961,63773,0.000240,0.000240,0.000240,0.000006,0.016401285,,0.000018,,,,
84A-1.0,8,4,A,1,0,Sample,,,2011-03-11,24,105.0,42.520338,2010-09-21,265823000,319985600,44419265,406690501,1.270965,1.270965,1.270965,25418,231398,0.000870,0.000870,0.000870,0.000020,0.000684051,0.000180,0.000018,0.000672,56.0,0.000852,71.0
84A-1.1,8,4,A,1,1,Sample,,,2011-03-11,24,105.0,42.520338,2010-09-21,265823000,319985600,55479209,483693870,1.511612,1.511611,1.511612,88467,854175,0.003213,0.003213,0.003213,0.000076,0.002121037,0.000240,0.000018,0.002955,246.3,0.003195,266.3
84A-1.S,8,4,A,1,S,Sample,,,2011-03-11,24,105.0,42.520338,2010-09-21,265823000,319985600,54788349,485098294,1.516001,1.516000,1.516001,25314,225017,0.000846,0.000846,0.000846,0.000020,0.000557736,0.000210,0.000018,0.000618,51.5,0.000828,69.0
84A-1.W,8,4,A,1,W,Sample,,,2011-03-11,24,105.0,42.520338,2010-09-21,265823000,319985600,56520834,502062259,1.569015,1.569015,1.569015,44364,412305,0.001551,0.001551,0.001551,0.000036,0.000987542,0.000210,0.000018,0.001323,110.3,0.001533,127.8
84A-2.0c,8,4,A,2,0,control,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,1250609,11266659,0.035210,0.035210,0.035210,5023,58713,0.000221,0.000221,0.000221,0.000005,0.006237476,,0.000018,,,,
84A-2.1c,8,4,A,2,1,control,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,1416635,12601020,0.039380,0.039380,0.039380,9416,96579,0.000363,0.000363,0.000363,0.000009,0.009133684,,0.000018,,,,
84A-2.0,8,4,A,2,0,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,28359646,251612659,0.786325,0.786325,0.786325,6193,51626,0.000194,0.000194,0.000194,0.000005,0.000246656,0.000221,0.000018,-0.000045,-3.8,0.000176,14.7
84A-2.1,8,4,A,2,1,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,51411919,465570491,1.454973,1.454973,1.454973,14498,123580,0.000465,0.000465,0.000465,0.000011,0.000319491,0.000363,0.000018,0.000084,7.0,0.000447,37.2
84A-2.N,8,4,A,2,N,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,53021346,477298810,1.491626,1.491626,1.491626,20449,179783,0.000676,0.000676,0.000676,0.000016,0.000452991,0.000292,0.000018,0.000366,30.5,0.000658,54.8
84A-2.E,8,4,A,2,E,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,55413715,505797290,1.580688,1.580688,1.580688,13708,116437,0.000438,0.000438,0.000438,0.000010,0.000277018,0.000292,0.000018,0.000128,10.7,0.000420,35.0
84A-3.0c,8,4,A,3,0,control,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,1458112,13375843,0.041801,0.041801,0.041801,12637,132964,0.000500,0.000500,0.000500,0.000012,0.011820052,,0.000018,,,,
84A-3.1c,8,4,A,3,1,control,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,1491173,13822708,0.043198,0.043198,0.043198,6241,64275,0.000242,0.000242,0.000242,0.000006,0.005570902,,0.000018,,,,
84A-3.0,8,4,A,3,0,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,38445523,344392473,1.076275,1.076275,1.076275,31639,293973,0.001106,0.001106,0.001106,0.000026,0.001026563,0.000500,0.000018,0.000588,49.0,0.001088,90.7
84A-3.1,8,4,A,3,1,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,49897101,454184720,1.419391,1.419391,1.419391,18477,161328,0.000607,0.000607,0.000607,0.000014,0.000427465,0.000242,0.000018,0.000347,28.9,0.000589,49.1
84A-3.N,8,4,A,3,N,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,52919141,471994234,1.475049,1.475048,1.475049,12459,105251,0.000396,0.000396,0.000396,0.000009,0.000268394,0.000371,0.000018,0.000007,0.6,0.000378,31.5
84A-3.W,8,4,A,3,W,Sample,,,2011-03-11,24,105.1,42.560834,2010-09-21,265823000,319985600,55002288,504440744,1.576448,1.576448,1.576448,17622,151746,0.000571,0.000571,0.000571,0.000013,0.000362076,0.000371,0.000018,0.000182,15.2,0.000553,46.1
84A-4.0c,8,4,A,4,0,control,,,2011-03-12,23,104.9,42.623356,2010-09-21,265823000,319985600,1082929,9910274,0.030971,0.030971,0.030971,3531,36029,0.000136,0.000136,0.000136,0.000003,0.004372006,,0.000018,,,,
84A-4.1c,8,4,A,4,1,control,,,2011-03-12,23,104.9,42.623356,2010-09-21,265823000,319985600,1624438,14647524,0.045776,0.045776,0.045776,5239,52654,0.000198,0.000198,0.000198,0.000005,0.004306782,,0.000018,,,,
84A-4.0,8,4,A,4,0,Sample,,,2011-03-12,23,104.9,42.623356,2010-09-21,265823000,319985600,53924421,507953592,1.587427,1.587426,1.587427,24211,216675,0.000815,0.000815,0.000815,0.000019,0.000513146,0.000136,0.000018,0.000661,55.1,0.000797,66.4
84A-4.1,8,4,A,4,1,Sample,,,2011-03-12,23,104.9,42.623356,2010-09-21,265823000,319985600,48433755,437442777,1.367070,1.367070,1.367070,38713,361888,0.001361,0.001361,0.001361,0.000032,0.00099457,0.000198,0.000018,0.001145,95.4,0.001343,111.9
84A-4.S,8,4,A,4,S,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,55375610,499765644,1.561838,1.561838,1.561838,36689,337941,0.001271,0.001271,0.001271,0.000030,0.000813123,0.000166,0.000018,0.001087,90.5,0.001253,104.4
84A-4.E,8,4,A,4,E,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,55752653,499690776,1.561604,1.561604,1.561604,6002,50371,0.000189,0.000189,0.000189,0.000004,0.000121015,0.000166,0.000018,0.000005,0.4,0.000171,14.3
84B-1.0c,8,4,B,1,0,control,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,2438646,22387494,0.069964,0.069964,0.069964,4816,47108,0.000177,0.000177,0.000177,0.000004,0.002523488,,0.000009,,,,
84B-1.1c,8,4,B,1,1,control,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,663267,6147392,0.019211,0.019211,0.019211,5025,51456,0.000194,0.000194,0.000194,0.000005,0.009997423,,0.000009,,,,
84B-1.0,8,4,B,1,0,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,58096595,522451312,1.632734,1.632734,1.632734,2299,13899,0.000052,0.000052,0.000052,0.000001,3.18474E-05,0.000177,0.000009,-0.000134,-11.2,0.000043,3.6
84B-1.1,8,4,B,1,1,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,57010265,516279946,1.613448,1.613447,1.613448,19830,172973,0.000651,0.000651,0.000651,0.000015,0.000403321,0.000194,0.000009,0.000448,37.3,0.000642,53.5
84B-1.S,8,4,B,1,S,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,53152350,485867877,1.518406,1.518405,1.518406,36992,343731,0.001293,0.001293,0.001293,0.000030,0.000850826,0.000186,0.000009,0.001099,91.5,0.001284,107.0
84B-1.E,8,4,B,1,E,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,59275150,527255495,1.647748,1.647748,1.647748,3598,25338,0.000095,0.000095,0.000095,0.000002,5.76511E-05,0.000186,0.000009,-0.000099,-8.3,0.000086,7.2
84B-2.0c,8,4,B,2,0,control,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,371351,3423658,0.010699,0.010699,0.010699,4006,42118,0.000158,0.000158,0.000158,0.000004,0.014552823,,0.000009,,,,
84B-2.1c,8,4,B,2,1,control,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,1284446,11693155,0.036543,0.036543,0.036543,10102,105389,0.000396,0.000396,0.000396,0.000009,0.010720377,,0.000009,,,,
84B-2.0,8,4,B,2,0,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,49200531,440672960,1.377165,1.377165,1.377165,6371,52623,0.000198,0.000198,0.000198,0.000005,0.000143753,0.000158,0.000009,0.000031,2.6,0.000189,15.8
84B-2.1,8,4,B,2,1,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,60954999,540765115,1.689967,1.689967,1.689967,89771,870876,0.003276,0.003276,0.003276,0.000077,0.001934749,0.000396,0.000009,0.002871,239.3,0.003267,272.3
84B-2.N,8,4,B,2,N,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,45920441,408091484,1.275343,1.275343,1.275343,1934,19440,0.000073,0.000073,0.000073,0.000002,5.72362E-05,0.000277,0.000009,-0.000213,-17.7,0.000064,5.3
84B-2.W,8,4,B,2,W,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,56222998,517815846,1.618248,1.618247,1.618248,4201,35290,0.000133,0.000133,0.000133,0.000003,8.21809E-05,0.000277,0.000009,-0.000153,-12.7,0.000124,10.3
84B-3.0c,8,4,B,3,0,control,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,461520,4297592,0.013431,0.013431,0.013431,4113,49796,0.000187,0.000187,0.000187,0.000004,0.013731826,,0.000009,,,,
84B-3.1c,8,4,B,3,1,control,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,1554062,13308931,0.041592,0.041592,0.041592,8908,88836,0.000334,0.000334,0.000334,0.000008,0.007966417,,0.000009,,,,
84B-3.0,8,4,B,3,0,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,55632978,507743014,1.586769,1.586768,1.586769,1902,20235,0.000076,0.000076,0.000076,0.000002,4.78938E-05,0.000187,0.000009,-0.000120,-10.0,0.000067,5.6
84B-3.1,8,4,B,3,1,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,57239251,499685748,1.561588,1.561588,1.561588,14328,120986,0.000455,0.000455,0.000455,0.000011,0.000291285,0.000334,0.000009,0.000112,9.3,0.000446,37.2
84B-3.S,8,4,B,3,S,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,52284876,489038877,1.528315,1.528315,1.528315,864,4375,0.000016,0.000016,0.000016,0.000000,1.04689E-05,0.000261,0.000009,-0.000253,-21.1,0.000007,0.6
84B-3.W,8,4,B,3,W,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,51250107,456502180,1.426634,1.426634,1.426634,1188,5382,0.000020,0.000020,0.000020,0.000000,1.40188E-05,0.000261,0.000009,-0.000249,-20.8,0.000011,0.9
84B-4.0c,8,4,B,4,0,control,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,1563552,14010059,0.043783,0.043783,0.043783,6422,64935,0.000244,0.000244,0.000244,0.000006,0.005542054,,0.000009,,,,
84B-4.1c,8,4,B,4,1,control,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,1506565,13589837,0.042470,0.042470,0.042470,8553,88180,0.000332,0.000332,0.000332,0.000008,0.007756647,,0.000009,,,,
84B-4.0,8,4,B,4,0,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,43162183,398349007,1.244897,1.244897,1.244897,5167,42776,0.000161,0.000161,0.000161,0.000004,0.000129311,0.000244,0.000009,-0.000092,-7.7,0.000152,12.7
84B-4.1,8,4,B,4,1,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,54184857,501761892,1.568077,1.568076,1.568077,40102,375300,0.001412,0.001412,0.001412,0.000033,0.000899656,0.000332,0.000009,0.001071,89.3,0.001403,116.9
84B-4.N,8,4,B,4,N,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,52890424,486271256,1.519666,1.519666,1.519666,2079,12201,0.000046,0.000046,0.000046,0.000001,3.02689E-05,0.000288,0.000009,-0.000251,-20.9,0.000037,3.1
84B-4.E,8,4,B,4,E,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,54764100,490145930,1.531775,1.531775,1.531775,2467,16318,0.000061,0.000061,0.000061,0.000001,3.98215E-05,0.000288,0.000009,-0.000236,-19.7,0.000052,4.3
84C-1.0c,8,4,C,1,0,control,looks like a sample,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,963304,9127044,0.028523,0.028523,0.028523,3163,32456,0.000122,0.000122,0.000122,0.000003,0.004259033,,0.000024,,,,
84C-1.1c,8,4,C,1,1,control,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,1302061,11977179,0.037430,0.037430,0.037430,3901,38975,0.000147,0.000147,0.000147,0.000003,0.003911967,,0.000024,,,,
84C-1.0,8,4,C,1,0,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,39049429,355206365,1.110070,1.110070,1.110070,1572,10039,0.000038,0.000038,0.000038,0.000001,3.42309E-05,0.000122,0.000024,-0.000108,-9.0,0.000014,1.2
84C-1.1,8,4,C,1,1,Sample,"looks like a control.  The lables weere switched, but it was hard to tell which way - I'll just switch 84C-1.0c with 84C-1.1",,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,54047467,495741093,1.549261,1.549261,1.549261,3917,26378,0.000099,0.000099,0.000099,0.000002,6.38974E-05,0.000147,0.000024,-0.000072,-6.0,0.000075,6.3
84C-1.N,8,4,C,1,N,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,52123535,479813820,1.499486,1.499486,1.499486,829,3116,0.000012,0.000012,0.000012,0.000000,8.00268E-06,0.000135,0.000024,-0.000146,-12.2,-0.000012,-1.0
84C-1.W,8,4,C,1,W,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,26011261,239209086,0.747562,0.747562,0.747562,1341,8833,0.000033,0.000033,0.000033,0.000001,4.41415E-05,0.000135,0.000024,-0.000125,-10.5,0.000009,0.8
84C-2.0c,8,4,C,2,0,control,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,491641,4463828,0.013950,0.013950,0.013950,3452,35428,0.000133,0.000133,0.000133,0.000003,0.009444011,,0.000024,,,,
84C-2.1c,8,4,C,2,1,control,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,1243580,11054780,0.034548,0.034548,0.034548,5440,54765,0.000206,0.000206,0.000206,0.000005,0.005927375,,0.000024,,,,
84C-2.0,8,4,C,2,0,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,37582136,333357976,1.041791,1.041791,1.041791,1280,7361,0.000028,0.000028,0.000028,0.000001,2.68761E-05,0.000133,0.000024,-0.000129,-10.7,0.000004,0.3
84C-2.1,8,4,C,2,1,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,54081286,486265929,1.519650,1.519649,1.519650,16658,143573,0.000540,0.000540,0.000540,0.000013,0.000355219,0.000206,0.000024,0.000310,25.8,0.000516,43.0
84C-2.S,8,4,C,2,S,Sample,,,2011-03-12,24,104.9,42.479843,2010-09-21,265823000,319985600,58412659,527108380,1.647288,1.647288,1.647288,12444,105065,0.000395,0.000395,0.000395,0.000009,0.000239731,0.000170,0.000024,0.000202,16.8,0.000371,30.9
84C-2.W,8,4,C,2,W,Sample,,,2011-03-12,24,105.0,42.520338,2010-09-21,265823000,319985600,49561896,454604527,1.420703,1.420703,1.420703,735,3192,0.000012,0.000012,0.000012,0.000000,8.44645E-06,0.000170,0.000024,-0.000182,-15.1,-0.000012,-1.0
84C-3.0c,8,4,C,3,0,control,,,2011-03-12,24,105.0,42.520338,2010-09-21,265823000,319985600,341267,3202280,0.010008,0.010008,0.010008,3249,34038,0.000128,0.000128,0.000128,0.000003,0.012628256,,0.000024,,,,
84C-3.1c,8,4,C,3,1,control,,,2011-03-12,24,105.0,42.520338,2010-09-21,265823000,319985600,1625469,14568464,0.045529,0.045528,0.045529,15124,157221,0.000591,0.000591,0.000591,0.000014,0.012814397,,0.000024,,,,
84C-3.0,8,4,C,3,0,Sample,,,2011-03-12,24,105.0,42.520338,2010-09-21,265823000,319985600,35407175,324098426,1.012853,1.012853,1.012853,1406,9095,0.000034,0.000034,0.000034,0.000001,3.35674E-05,0.000128,0.000024,-0.000118,-9.8,0.000010,0.8
84C-3.1,8,4,C,3,1,Sample,,,2011-03-12,24,105.0,42.520338,2010-09-21,265823000,319985600,55328864,499603806,1.561332,1.561332,1.561332,102508,1012468,0.003809,0.003809,0.003809,0.000090,0.002433647,0.000591,0.000024,0.003194,266.2,0.003785,315.4
84C-3.N,8,4,C,3,N,Sample,,,2011-03-12,24,105.0,42.520338,2010-09-21,265823000,319985600,56549552,508794467,1.590054,1.590054,1.590054,597,3018,0.000011,0.000011,0.000011,0.000000,6.91796E-06,0.000360,0.000024,-0.000372,-31.0,-0.000013,-1.1
84C-3.E,8,4,C,3,E,Sample,,,2011-03-12,24,105.0,42.520338,2010-09-21,265823000,319985600,56467471,507866704,1.587155,1.587155,1.587155,630,2905,0.000011,0.000011,0.000011,0.000000,6.93059E-06,0.000360,0.000024,-0.000372,-31.0,-0.000013,-1.1
84C-4.0c,8,4,C,4,0,control,,,2011-03-12,24,105.0,42.520338,2010-09-21,265823000,319985600,1339059,12336729,0.038554,0.038554,0.038554,3343,33351,0.000125,0.000125,0.000125,0.000003,0.003231728,,0.000024,,,,
84C-4.1c,8,4,C,4,1,control,,,2011-03-12,24,105.0,42.520338,2010-09-21,265823000,319985600,1069161,9054604,0.028297,0.028297,0.028297,5866,58319,0.000219,0.000219,0.000219,0.000005,0.007679899,,0.000024,,,,
84C-4.0,8,4,C,4,0,Sample,,,2011-03-12,24,105.1,42.560834,2010-09-21,265823000,319985600,35528889,321806295,1.005690,1.005690,1.005690,1783,11255,0.000042,0.000042,0.000042,0.000001,4.17606E-05,0.000125,0.000024,-0.000107,-8.9,0.000018,1.5
84C-4.1,8,4,C,4,1,Sample,,,2011-03-12,24,105.1,42.560834,2010-09-21,265823000,319985600,49933373,482251810,1.507105,1.507105,1.507105,23350,209610,0.000789,0.000789,0.000789,0.000019,0.000523246,0.000219,0.000024,0.000546,45.5,0.000765,63.8
84C-4.S,8,4,C,4,S,Sample,,,2011-03-12,24,105.1,42.560834,2010-09-21,265823000,319985600,57944139,549883679,1.718464,1.718464,1.718464,14269,121234,0.000456,0.000456,0.000456,0.000011,0.000265283,0.000172,0.000024,0.000260,21.7,0.000432,36.0
84C-4.E,8,4,C,4,E,Sample,,,2011-03-12,24,105.1,42.560834,2010-09-21,265823000,319985600,51246444,507373961,1.585615,1.585615,1.585615,43099,414668,0.001560,0.001560,0.001560,0.000037,0.000982878,0.000172,0.000024,0.001364,113.7,0.001536,128.0
