"SampleID","Block","Time","Chamber","Frag","Pos","ARA.dwt","Cells.dwt","Nostoc","Nostoc.H","Stigonema","Stigonema.H","Other.cells","Cells","Cells.g","Cells.m","Hcells","Hcells.g","Hcells.m","ARA.ml","ARA.m","H2O","H2O.wwt","Position","Nfix","ARA.g"
"12B-1.N","1","2","B","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000672461247597734,56.0384372998111,8.86810661764706,0.898663437805616,"N",18.6794790999370,NA
"12B-1.E","1","2","B","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83730105907703e-05,3.19775088256419,11.1726472579553,0.917848601145781,"E",1.06591696085473,NA
"12B-2.O","1","2","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000299253937220776,24.9378281017313,5.26598924088463,0.840408280072498,"O",8.31260936724377,NA
"12B-2.I","1","2","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000146429254819092,-12.2024379015910,4.23287671232877,0.80890052356021,"I",-4.06747930053033,NA
"12B-2.S","1","2","B","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00515322620820473,429.435517350394,4.29114435907804,0.811004967520061,"S",143.145172450131,NA
"12B-2.W","1","2","B","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014072849191757,11.7273743264642,3.46511627906977,0.776041666666667,"W",3.90912477548806,NA
"12B-3.O","1","2","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000191562458922287,-15.9635382435239,3.46380270485283,0.775975761896275,"O",-5.32117941450798,NA
"12B-3.I","1","2","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000134614921921147,11.2179101600956,5.31067961165048,0.841538461538461,"I",3.73930338669854,NA
"12B-3.N","1","2","B","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000671760401500844,55.9800334584037,4.97243107769424,0.832563994964331,"N",18.6600111528012,NA
"12B-3.W","1","2","B","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000175057658549572,-14.5881382124643,2.38247863247863,0.704358812381554,"W",-4.86271273748811,NA
"12B-4.O","1","2","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.50836363031307e-05,7.92363635859422,5.30888030888031,0.841493268053856,"O",2.64121211953141,NA
"12B-4.I","1","2","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00195100706328672,162.583921940560,5.76851851851852,0.852257181942545,"I",54.1946406468532,NA
"12B-4.S","1","2","B","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00194231194103112,161.859328419260,4.5040369088812,0.818315171835708,"S",53.9531094730868,NA
"12B-4.E","1","2","B","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000252484862602850,-21.0404052169042,4.76328903654484,0.826487966565787,"E",-7.01346840563473,NA
"12C-1.O","1","2","C","1","O",278.8,36.9,0,0,6,0,0,3333.33333333333,180668.4733514,83950617.2839506,0,0,0,-0.000362782369237681,-30.2318641031401,4.24837758112095,0.809464928057554,"O",-10.0772880343800,-1.30122801017820e-06
"12C-1.I","1","2","C","1","I",336.8,39.1,0,0,5,0,0,2777.77777777778,142085.819835180,79757506.8674813,0,0,0,-0.000292055994723328,-24.3379995602773,6.43162393162393,0.8654399079931,"I",-8.11266652009245,-8.67149628038385e-07
"12C-1.S","1","2","C","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000318513291873613,-26.5427743228011,5.35464231354642,0.842634730538922,"S",-8.8475914409337,NA
"12C-1.E","1","2","C","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000232994984732955,-19.4162487277462,5.89087488240828,0.854880546075085,"E",-6.47208290924875,NA
"12C-2.O","1","2","C","2","O",406.1,46.6,0,0,7,0,0,3888.88888888889,166905.10252742,112966936.893976,0,0,0,-0.000398258903984226,-33.1882419986855,2.24854045037531,0.69216944801027,"O",-11.0627473328952,-9.8069171136229e-07
"12C-2.I","1","2","C","2","I",351.6,43.8,0,0,0,0,0,0,0,0,0,0,0,-0.000339343189211225,-28.2785991009354,6.27616279069768,0.862564922093488,"I",-9.4261997003118,-9.65139901055815e-07
"12C-2.N","1","2","C","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000365473082138787,30.4560901782322,4.55366190695532,0.819938624865223,"N",10.1520300594107,NA
"12C-2.E","1","2","C","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00014221114152364,-11.8509284603033,5.90980392156863,0.85527809307605,"E",-3.95030948676778,NA
"12C-3.O","1","2","C","3","O",380.4,45.2,0,0,12.5,0,0,6944.44444444445,307276.302851524,194813176.007866,0,0,0,-0.000163336749889766,-13.6113958241472,0.632103104862333,0.387293610911702,"O",-4.53713194138239,-4.29381571739659e-07
"12C-3.I","1","2","C","3","I",395.2,32.7,0,0,4.5,0.5,0,2500,152905.198776758,100713557.594292,277.777777777778,16989.4665307509,11190395.2882546,0.000207454338222448,17.2878615185373,5.70814030443416,0.850927387529598,"I",5.7626205061791,5.24935066352348e-07
"12C-3.S","1","2","C","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00038883486135492,-32.40290511291,3.09439834024896,0.755763871294654,"S",-10.8009683709700,NA
"12C-3.W","1","2","C","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000167456547059460,13.9547122549550,4.18174273858921,0.807014734144779,"W",4.65157075165166,NA
"12C-4.O","1","2","C","4","O",387.1,19.6,0,0,7,0,0,3888.88888888889,396825.396825397,256018518.518519,0,0,0,-0.000236277249170182,-19.6897707641818,0.288093255620314,0.223658694246928,"O",-6.56325692139395,-6.1037780720791e-07
"12C-4.I","1","2","C","4","I",365.1,26.4,0,0,0,0,0,0,0,0,0,0,0,-0.000266731944525329,-22.2276620437774,7.10194552529181,0.876572855633464,"I",-7.40922068125913,-7.30572293961459e-07
"12C-4.N","1","2","C","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000259111128516072,-21.592594043006,3.96474358974359,0.798579728857327,"N",-7.19753134766867,NA
"12C-4.W","1","2","C","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.10533576527539e-05,-4.25444647106282,4.91597222222222,0.830966075830496,"W",-1.41814882368761,NA
"22A-1.O","2","2","A","1","O",496.5,56.6,0,0,120,5,0,66666.6666666667,2355712.60306243,1949352179.03416,2777.77777777778,98154.6917942678,81223007.4597566,-0.000260906102819966,-21.7421752349971,8.48468786808009,0.894566904687985,"O",-7.24739174499905,-5.25490640120777e-07
"22A-1.I","2","2","A","1","I",464.4,59.3,0,0,60.5,3.5,0,33611.1111111111,1133595.65298857,877403035.413154,1944.44444444444,65579.9138092561,50758853.2883642,-0.000156489506733487,-13.0407922277906,6.64365671641791,0.869172565291677,"I",-4.34693074259687,-3.36971375395107e-07
"22A-1.S","2","2","A","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000213131803393071,-17.7609836160892,9.21083377588955,0.902064804701722,"S",-5.92032787202974,NA
"22A-1.E","2","2","A","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000213463165099646,-17.7885970916372,6.74625208217657,0.870905311447208,"E",-5.92953236387906,NA
"22A-2.O","2","2","A","2","O",384.3,41.2,0,0,123,7,0,68333.3333333333,3317152.10355987,2124635922.33010,3888.88888888889,188781.014023732,120914239.482201,-0.000113587070282754,-9.46558919022947,6.59852216748768,0.86839546191248,"O",-3.15519639674315,-2.95568749109429e-07
"22A-2.I","2","2","A","2","I",434.3,62.9,0,0,125,2.5,0,69444.4444444445,2208090.44338456,1598289465.93653,1388.88888888889,44161.8088676912,31965789.3187305,-4.93679867806109e-05,-4.11399889838424,5.82938718662952,0.85357397777098,"I",-1.37133296612808,-1.136725461216e-07
"22A-2.N","2","2","A","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000127728132512430,-10.6440110427025,4.86221470836855,0.829416005767844,"N",-3.54800368090085,NA
"22A-2.E","2","2","A","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000113323726713021,-9.44364389275173,5.09952885747939,0.836052911074636,"E",-3.14788129758391,NA
"22A-3.O","2","2","A","3","O",231.1,30.5,0,0,0,0,0,0,0,0,0,0,0,-0.000115975718331450,-9.66464319428752,7.62006472491908,0.883991590328878,"O",-3.22154773142917,-5.01842139036998e-07
"22A-3.I","2","2","A","3","I",826.3,72.7,0,0,140.5,5,0,78055.5555555555,2147333.02766315,2957235467.93010,2777.77777777778,76417.5454684396,105239696.367619,-0.0002098492034024,-17.4874336168667,4.71970878835153,0.825165924174925,"I",-5.82914453895555,-2.53962487477187e-07
"22A-3.N","2","2","A","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000184203582573899,-15.3502985478249,5.5583913379737,0.84752358490566,"N",-5.1167661826083,NA
"22A-3.W","2","2","A","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.97678922141979e-05,-5.81399101784982,5.18484848484849,0.838314551690348,"W",-1.93799700594994,NA
"22A-4.O","2","2","A","4","O",458.7,64.8,0,0,0,0,0,0,0,0,0,0,0,4.9127666648417e-05,4.09397222070142,10.2524893314367,0.911130775551482,"O",1.36465740690047,1.07101954760011e-07
"22A-4.I","2","2","A","4","I",348.6,49.9,0,0,0,0,0,0,0,0,0,0,0,-0.000132711850166984,-11.0593208472487,5.64722222222222,0.849561220225658,"I",-3.68644028241623,-3.80699512814069e-07
"22A-4.S","2","2","A","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000139014306405132,-11.5845255337610,7.6051687006461,0.883790773337783,"S",-3.86150851125368,NA
"22A-4.W","2","2","A","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000289485422338578,24.1237851948815,7.29792332268371,0.879487919915295,"W",8.04126173162716,NA
"22B-1.O","2","2","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00125171376439027,104.309480365856,5.36988235294118,0.84301122931442,"O",34.7698267886186,NA
"22B-1.I","2","2","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25488634610316e-07,-0.0104573862175263,7.08724461623412,0.876348491055578,"I",-0.00348579540584211,NA
"22B-1.N","2","2","B","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006654678673283,55.4556556106916,7.54816625916871,0.883015845775413,"N",18.4852185368972,NA
"22B-1.W","2","2","B","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000150501267189934,-12.5417722658278,4.13355704697986,0.805203294548307,"W",-4.18059075527595,NA
"22B-2.O","2","2","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000156366875874117,-13.0305729895098,7.71652816251156,0.885275423728814,"O",-4.34352432983659,NA
"22B-2.I","2","2","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000357971238869782,29.8309365724818,5.16470588235294,0.837786259541985,"I",9.94364552416061,NA
"22B-2.N","2","2","B","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000143009804048438,-11.9174836707032,10.1245098039216,0.91010839869569,"N",-3.97249455690105,NA
"22B-2.E","2","2","B","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000142345757700941,-11.8621464750784,7.22872340425532,0.878474466709761,"E",-3.95404882502614,NA
"22B-3.O","2","2","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000164891137136230,-13.7409280946859,12.4969879518072,0.92590939522428,"O",-4.58030936489529,NA
"22B-3.I","2","2","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000113627012149295,-9.46891767910796,9.02008032128515,0.900200400801603,"I",-3.15630589303599,NA
"22B-3.S","2","2","B","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000126087845229622,-10.5073204358018,10.6981263011797,0.914516224713769,"S",-3.50244014526728,NA
"22B-3.E","2","2","B","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000110055855900695,-9.17132132505794,12.6648814078041,0.926819708846584,"E",-3.05710710835265,NA
"22B-4.O","2","2","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1523616219633e-05,-7.62696801830275,11.9310839913855,0.922666962749126,"O",-2.54232267276758,NA
"22B-4.I","2","2","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00016046073453217,-13.3717278776808,9.1611253196931,0.901585703498616,"I",-4.45724262589361,NA
"22B-4.S","2","2","B","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000164080583796543,-13.6733819830453,8.35310734463277,0.893083660525521,"S",-4.55779399434842,NA
"22B-4.W","2","2","B","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000179274050750559,-14.9395042292132,2.53248945147680,0.716913521261348,"W",-4.97983474307108,NA
"22C-1.O","2","2","C","1","O",536.5,80.7,0,0,4,0,0,2222.22222222222,55073.6610216164,49245031.8968287,0,0,0,-0.000152899706844120,-12.7416422370100,5.70797831138652,0.850923787528868,"O",-4.24721407900333,-2.84994793744864e-07
"22C-1.I","2","2","C","1","I",408.7,29.7,0,0,104,2.5,0,57777.7777777778,3890759.446315,2650255642.84824,1388.88888888889,93527.871305649,63708068.337698,-0.000151307547892911,-12.6089623244092,10.226582278481,0.91092569624535,"I",-4.20298744146975,-3.70216657433107e-07
"22C-1.N","2","2","C","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000162658724751326,-13.5548937292771,6.94993894993895,0.874212870526801,"N",-4.51829790975904,NA
"22C-1.W","2","2","C","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000125013732042894,-10.4178110035745,11.4190012180268,0.91947822675559,"W",-3.47260366785816,NA
"22C-2.O","2","2","C","2","O",293.2,21.6,0,0,8.5,0,0,4722.22222222222,437242.798353909,213665980.795610,0,0,0,-0.000180583580284396,-15.0486316903663,12.3426086956522,0.925052137643379,"O",-5.01621056345545,-6.15905799060014e-07
"22C-2.I","2","2","C","2","I",433.2,28.1,0,0,0,0,0,0,0,0,0,0,0,-0.000172125676772000,-14.3438063976667,5.3167701863354,0.841691248770895,"I",-4.78126879922223,-3.97335357276086e-07
"22C-2.S","2","2","C","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000161953935704794,-13.4961613087328,10.1652684563759,0.910436546697723,"S",-4.49872043624426,NA
"22C-2.W","2","2","C","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000155300723681918,-12.9417269734932,8.96347826086957,0.899633443882004,"W",-4.3139089911644,NA
"22C-3.O","2","2","C","3","O",395.5,41,0,0,32.5,1.5,0,18055.5555555556,880758.807588076,580566847.33514,833.333333333333,40650.406504065,26795392.9539295,-0.000200337179034129,-16.6947649195107,1.20292682926829,0.546058458813109,"O",-5.5649216398369,-5.06541539909301e-07
"22C-3.I","2","2","C","3","I",455.1,39.3,0,0,43.5,1,0,24166.6666666667,1229855.81000848,932845631.891434,555.555555555556,28272.5473565168,21444727.169918,-0.000126426649810618,-10.5355541508849,6.69230769230768,0.87,"I",-3.51185138362829,-2.77799713932363e-07
"22C-3.N","2","2","C","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000183988825734010,-15.3324021445008,1.34629229661627,0.573795642835225,"N",-5.1108007148336,NA
"22C-3.E","2","2","C","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000160353182159797,-13.3627651799831,5.00278810408923,0.833410744697322,"E",-4.45425505999437,NA
"22C-4.O","2","2","C","4","O",347.6,30.1,0,0,15.5,0.5,0,8611.11111111111,572166.851236619,331475329.149748,277.777777777778,18456.9952011812,10692752.5532177,-0.000179079300407631,-14.9232750339693,9.30888697152718,0.902996317375293,"O",-4.97442501132308,-5.15187860781447e-07
"22C-4.I","2","2","C","4","I",485.5,60.1,0,0,1.5,0,0,833.333333333333,27731.5585135885,22439452.763912,0,0,0,-0.000144773918583296,-12.0644932152746,5.63265306122449,0.84923076923077,"I",-4.02149773842488,-2.98195506865696e-07
"22C-4.S","2","2","C","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000146132103804058,-12.1776753170049,9.75194552529183,0.906993576404596,"S",-4.05922510566829,NA
"22C-4.E","2","2","C","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000137030657933375,-11.4192214944480,9.27525622254759,0.902678825876318,"E",-3.80640716481599,NA
"32A-1.O","3","2","A","1","O",193.3,20.2,0,0,0,0,0,0,0,0,0,0,0,-0.000173358976348023,-14.4465813623353,8.94642857142857,0.899461400359067,"O",-4.81552712077842,-8.96838987832504e-07
"32A-1.I","3","2","A","1","I",300.8,29.1,0,0,0,0,0,0,0,0,0,0,0,-0.000161985299935615,-13.4987749946345,8.97137014314928,0.899712879409352,"I",-4.49959166487818,-5.38514959892335e-07
"32A-1.S","3","2","A","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000136736112239482,-11.3946760199568,6.60979565358417,0.86859042666553,"S",-3.79822533998561,NA
"32A-1.E","3","2","A","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000180163670787627,-15.0136392323023,8.34679746105021,0.893011482899123,"E",-5.00454641076743,NA
"32A-2.O","3","2","A","2","O",353.1,57.5,5,0,2,0,0,350,12173.9130434783,7164347.82608696,0,0,0,-8.10189132354161e-05,-6.75157610295135,4.42868217054264,0.815793231472226,"O",-2.25052536765045,-2.29450334849663e-07
"32A-2.I","3","2","A","2","I",445.6,46.5,0,0,1,0,0,555.555555555556,23894.862604540,17745917.9609717,0,0,0,-7.2209741604673e-05,-6.01747846705608,5.5380088278568,0.847048233440852,"I",-2.00582615568536,-1.62050587084096e-07
"32A-2.N","3","2","A","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.14956602775974e-05,-4.29130502313312,5.0275624461671,0.834095455844527,"N",-1.43043500771104,NA
"32A-2.W","3","2","A","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.78393237353318e-05,-7.31994364461099,6.34925758553905,0.863931834153197,"W",-2.43998121487033,NA
"32A-3.O","3","2","A","3","O",393.8,40.6,0,0,2,0,0,1111.11111111111,54734.5374931582,35924101.4413428,0,0,0,-7.40191955847884e-05,-6.16826629873237,6.90097799511003,0.873433390066533,"O",-2.05608876624412,-1.87961390514953e-07
"32A-3.I","3","2","A","3","I",429.8,24.5,0,0,0,0,0,0,0,0,0,0,0,-1.41970594229564e-05,-1.18308828524636,6.43065693430657,0.865422396856582,"I",-0.394362761748788,-3.30317808817039e-08
"32A-3.N","3","2","A","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000131021827143400,-10.9184855952833,6.5608223872073,0.867739255230757,"N",-3.63949519842777,NA
"32A-3.E","3","2","A","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000120840360860460,-10.0700300717050,5.60446685878963,0.848587324097306,"E",-3.35667669056834,NA
"32A-4.O","3","2","A","4","O",405.8,32.1,0,0,0,0,0,0,0,0,0,0,0,-0.000106361194932938,-8.86343291107818,8.4877024595081,0.894600404653516,"O",-2.95447763702606,-2.62102501066876e-07
"32A-4.I","3","2","A","4","I",369.7,40.6,0,0,1.5,0,0.5,1111.11111111111,54734.5374931582,33725597.518701,0,0,0,-8.12473567034621e-05,-6.77061305862184,8.72245663384905,0.897145337062398,"I",-2.25687101954061,-2.19765638905767e-07
"32A-4.S","3","2","A","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.68358945318863e-05,-7.23632454432386,7.73747622067216,0.885550475361057,"S",-2.41210818144129,NA
"32A-4.W","3","2","A","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000110749253360846,-9.22910444673716,6.01361867704281,0.85742024965326,"W",-3.07636814891239,NA
"32B-1.O","3","2","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.53369689165393e-05,-6.27808074304494,4.2551867219917,0.809711804184761,"O",-2.09269358101498,NA
"32B-1.I","3","2","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000111152089426038,-9.26267411883651,6.13590155163189,0.85986353752718,"I",-3.08755803961217,NA
"32B-1.N","3","2","B","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000139450632606992,-11.6208860505827,7.16678272980502,0.877552760605415,"N",-3.87362868352757,NA
"32B-1.W","3","2","B","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000143688680562559,-11.9740567135466,5.44867094408799,0.844929287186412,"W",-3.99135223784885,NA
"32B-2.O","3","2","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.63977783121689e-05,-7.1998148593474,7.40129449838188,0.880970724191063,"O",-2.39993828644914,NA
"32B-2.I","3","2","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75111511042502e-05,-2.29259592535418,5.62753534111863,0.849114346656775,"I",-0.764198641784728,NA
"32B-2.S","3","2","B","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000141542948235604,-11.7952456863004,6.43185840707964,0.86544415336985,"S",-3.93174856210012,NA
"32B-2.W","3","2","B","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000152683060406017,-12.7235883671680,5.52099236641221,0.846649107404156,"W",-4.24119612238935,NA
"32B-3.O","3","2","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.12907323833708e-06,-0.59408943652809,8.65008987417615,0.896374022103564,"O",-0.19802981217603,NA
"32B-3.I","3","2","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.91205250133813e-05,-8.26004375111511,6.6274154589372,0.868893990974586,"I",-2.75334791703837,NA
"32B-3.S","3","2","B","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.47453685012424e-06,0.70621140417702,8.456864216054,0.894256703157227,"S",0.23540380139234,NA
"32B-3.E","3","2","B","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000103864821311708,-8.6554017759757,9.86903003446578,0.907995469988675,"E",-2.88513392532523,NA
"32B-4.O","3","2","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000130656964882749,-10.8880804068957,5.5479233226837,0.847279824347402,"O",-3.62936013563190,NA
"32B-4.I","3","2","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000132875425681284,-11.072952140107,5.83661417322835,0.853728764756695,"I",-3.69098404670233,NA
"32B-4.N","3","2","B","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000141916971983290,-11.8264143319408,3.48653610771114,0.777110898922384,"N",-3.94213811064693,NA
"32B-4.E","3","2","B","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000123952469341932,-10.3293724451610,7.82776470588235,0.886721040567194,"E",-3.44312414838701,NA
"32C-1.O","3","2","C","1","O",518.6,68.6,0,0,98.5,3,0,54722.2222222222,1595400.06478782,1378957455.99827,1666.66666666667,48590.8649173955,41998704.2436022,-9.88655730741833e-05,-8.23879775618194,3.73268072289157,0.788703261734288,"O",-2.74626591872731,-1.906393618862e-07
"32C-1.I","3","2","C","1","I",577.2,47.8,0,0,59,1.5,0,32777.7777777778,1371455.13714551,1319339841.93398,833.333333333333,34867.5034867503,33542538.3542538,5.81338622024292e-05,4.8444885168691,7.5268691588785,0.882723660775449,"I",1.61482950562303,1.00717016982726e-07
"32C-1.N","3","2","C","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000101661582720593,-8.4717985600494,5.87290969899666,0.854501216545012,"N",-2.8239328533498,NA
"32C-1.W","3","2","C","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65619978892853e-05,4.71349982410711,6.00293398533008,0.85720270930801,"W",1.57116660803570,NA
"32C-2.O","3","2","C","2","O",640.2,28.7,0,0,17.5,0.5,0,9722.22222222222,677506.775067751,722899728.99729,277.777777777778,19357.3364305072,20654277.9713511,-0.000210302704966993,-17.5252254139161,1.44085401038661,0.590307328605201,"O",-5.84174180463869,-3.28495321722888e-07
"32C-2.I","3","2","C","2","I",421.3,45.7,0,0,51,2,0.5,28611.1111111111,1252127.4009239,879202123.348732,1111.11111111111,48626.3068319961,34143771.7805333,-5.02908207988456e-06,-0.419090173323713,5.47333732774116,0.845520177711959,"I",-0.139696724441238,-1.19370569187860e-08
